N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,M3
0.1101,0.0451,8.985558095,1.587071544,10.53390403,0.777769226,8.8001,6.6001,0.849336814,0.57749504,1.066516746,0.502050869,9.302972404,10.65823667,RAISE
0.1091,0.0461,9.910141005,1.5483459309999998,10.53390403,1.132344427,9.2001,6.9001,0.853013097,0.563741076,1.414214965,0.564713531,10.21981019,11.91589569,RAISE
0.1081,0.0471,10.15705704,0.623763021,10.53390403,1.280093913,9.6001,7.2001,0.9407852,0.2399370569999999,1.400062442,0.399981017,10.28180964,11.80184061,RAISE
0.1071,0.0481,2.576077294,0.376846991,10.53390403,3.2567038110000004,10.0001,7.5001,0.964225325,0.153316447,3.333362034,0.74333063,2.651446692,6.06146695,RAISE
0.1061,0.0491,2.803219738,7.957826732000001,10.53390403,1.367174135,10.4001,7.8001,0.24455105,2.8064593560000004,2.770403813,1.957310441,4.394785084,8.568418576000001,RAISE
0.1051,0.0501,3.606841792,7.730684288,10.53390403,0.070451892,10.8001,8.1001,0.266114038,2.726759501,1.433831642,1.650146079,5.15297865,7.950190042000001,RAISE
0.1041,0.0511,4.247963725,6.927062235,10.53390403,0.093312355,11.2001,8.4001,0.342403138,2.445291782,1.315958246,1.48583754,5.633376172,8.171980309,RAISE
0.1031,0.0521,4.754390805,6.285940301,10.53390403,0.122648349,11.6001,8.7001,0.403265847,2.220699105,1.232997902,1.356949133,6.011578865,8.35492632,RAISE
0.1021,0.0531,4.958666031,5.779513221,10.53390403,0.151270632,12.0001,9.0001,0.451341762,2.043249627,1.1728954459999998,1.256203903,6.114568675,8.309088935,RAISE
0.1011,0.0541,5.805948565,5.575237996,10.53390403,0.171594591,12.4001,9.3001,0.470733929,1.971553299,1.15737124,1.217250897,6.920996164,9.064144054,RAISE
0.1001,0.0551,6.2149704,4.7279554610000005,10.53390403,0.208276259,12.8001,9.6001,0.551167786,1.674804411,1.045678465,1.046537899,7.160561492,9.043642163,RAISE
0.0991,0.0561,6.512469902,4.318933627,10.53390403,0.262903086,13.2001,9.9001,0.58999687,1.531446769,1.028626471,0.971448679,7.376256627,9.170606483,RAISE
0.0981,0.0571,6.965085448,4.021434124,10.53390403,0.301577679,13.6001,10.2001,0.6182389629999999,1.4271219430000002,1.015138651,0.916588702,7.769372272999999,9.498071895,RAISE
0.0971,0.0581,7.889106122,3.568818578,10.53390403,0.346398088,14.0001,10.5001,0.661206465,1.268506502,0.980651339,0.8303835190000001,8.602869838,10.21777443,RAISE
0.0961,0.0591,8.540083052,2.6447979040000003,10.53390403,0.4421130379999999,14.4001,10.8001,0.748925195,0.944899266,0.914562671,0.655362167,9.069042633,10.45605494,RAISE
0.0951,0.0601,9.059299204,1.993820974,10.53390403,0.645802315,14.8001,11.1001,0.810723454,0.716857341,1.004230985,0.5592748679999999,9.458063399,10.82072305,RAISE
0.0941,0.0611,9.327981466,1.474604822,10.53390403,0.908737477,15.2001,11.4001,0.8600134559999999,0.534931688,1.176203321,0.5027065079999999,9.62290243,11.0665716,RAISE
0.0931,0.0621,9.739267712,1.205922561,10.53390403,1.265150002,15.6001,11.7001,0.885519883,0.440692896,1.48549645,0.5174457379999999,9.980452224,11.68629512,RAISE
0.0921,0.0631,10.38736881,0.794636315,10.53390403,1.615239325,16.0001,12.0001,0.924563931,0.29654271,1.76351068,0.500973491,10.54629607,12.45807811,RAISE
0.0921,0.0641,5.012064182,0.146535216,10.53390403,2.614370529,16.4001,12.3001,0.986089183,0.069707326,2.649224192,0.564698501,5.041371225,7.72544908,HOLD
0.0001,0.0641,5.163311724,5.521839844,10.53390403,6.840764051,16.4001,12.3001,0.475803099,1.932663945,7.807096024,2.527751177,6.267679693,15.04110769,RAISE
0.0001,0.0651,6.122437366000001,5.370592303,10.53390403,0.1870141789999999,16.8001,12.6001,0.490161265,1.879727306,1.126877832,1.165239219,7.196555827,9.263297312,RAISE
0.0201,0.0661,6.688580928,4.41146666,10.53390403,0.22799859,17.2001,12.9001,0.581212564,1.5480333309999998,1.002015256,0.974419717,7.57087426,9.346906181,RAISE
0.0401,0.0671,7.173107937999999,3.845323098,10.53390403,0.303236154,17.6001,13.2001,0.6349574579999999,1.353883084,0.980177696,0.8729770809999999,7.942172557999999,9.599291796,RAISE
0.0601,0.0681,7.640686162000001,3.3607960880000003,10.53390403,0.373082196,18.0001,13.5001,0.6809543659999999,1.188298631,0.967231511,0.787595618,8.31284538,9.874226206,RAISE
0.0801,0.0691,7.643176423,2.893217864,10.53390403,0.454695016,18.4001,13.8001,0.725342299,1.028646252,0.969018142,0.708126755,8.221819996,9.705161264,RAISE
0.1001,0.0701,8.502201965,2.890727603,10.53390403,0.528351253,18.8001,14.1001,0.7255787029999999,1.031774661,1.044238584,0.724735047,9.080347486,10.6404734,RAISE
0.1201,0.0711,9.106735751,2.031702061,10.53390403,0.5882395810000001,19.2001,14.4001,0.807127343,0.7351157209999999,0.955797442,0.558717349,9.513076163,10.83643147,RAISE
0.1201,0.0721,10.10514008,1.427168275,10.53390403,0.896463702,19.6001,14.7001,0.8645166809999999,0.523528896,1.15822815,0.493410078,10.39057374,11.81056633,RAISE
0.1191,0.0731,10.42549289,0.428763947,10.53390403,1.416110525,20.0001,15.0001,0.959296767,0.173887381,1.503054216,0.387554534,10.51124568,12.10124359,RAISE
0.1181,0.0741,2.769091474,0.108411141,10.53390403,4.863045485,20.4001,15.3001,0.989708361,0.061563899,4.893827435,1.009547437,2.790773702,7.715383087,HOLD
0.1171,0.0741,3.283464502,7.764812552,10.53390403,5.108499828,20.4001,15.3001,0.262874189,2.741104393,6.479052025,2.666362602,4.836427012,12.68603123,RAISE
0.1161,0.0751,3.501769057,7.250439524,10.53390403,0.084572924,20.8001,15.6001,0.311704425,2.560873833,1.365009841,1.553438885,4.951856962,7.597303719,RAISE
0.1151,0.0761,3.567520564,7.032134969,10.53390403,0.09659467,21.2001,15.9001,0.332428419,2.484267239,1.33872829,1.5098792769999998,4.973947558,7.554809467,RAISE
0.1141,0.0771,3.720214628,6.9663834620000005,10.53390403,0.10146337,21.6001,16.2001,0.338670312,2.461054212,1.331990476,1.496925201,5.11349132,7.676008902,RAISE
0.1131,0.0781,4.557123868,6.813689397999999,10.53390403,0.106804762,22.0001,16.5001,0.353165799,2.407411289,1.310510407,1.465807726,5.919861748,8.434077798999999,RAISE
0.1131,0.0791,4.75063803,5.976780159,10.53390403,0.133763769,22.4001,16.8001,0.432614903,2.114493056,1.191010297,1.295448587,5.9459940620000005,8.194250886,RAISE
0.1131,0.0801,5.289615043,5.783265996,10.53390403,0.15896981,22.8001,17.1001,0.450985505,2.046763099,1.182351359,1.259851821,6.446268242,8.652001151,RAISE
0.1131,0.0811,5.500914521,5.244288984,10.53390403,0.182928299,23.2001,17.4001,0.502151437,1.858121144,1.111988871,1.151458346,6.549772318,8.590821761,RAISE
0.1131,0.0821,5.845318712999999,5.032989505,10.53390403,0.209786857,23.6001,17.7001,0.522210427,1.784166327,1.10187002,1.112457167,6.851916613999999,8.845869797999999,RAISE
0.1131,0.0831,6.20965704,4.688585314,10.53390403,0.232280187,24.0001,18.0001,0.5549052560000001,1.66362486,1.064092617,1.044630953,7.147374103,9.04327915,RAISE
0.1131,0.0841,6.56957646,4.324246986,10.53390403,0.264884038,24.4001,18.3001,0.589492464,1.536106445,1.032937261,0.974640675,7.434425857000001,9.23541634,RAISE
0.1131,0.0851,7.487341965,3.964327566,10.53390403,0.303848345,24.8001,18.6001,0.623660178,1.410134648,1.008915669,0.906850458,8.280207478,9.994190471,RAISE
0.1131,0.0861,7.992630654,3.0465620610000004,10.53390403,0.377735787,25.2001,18.9001,0.710785094,1.088916721,0.922194148,0.72889719,8.601943066,10.06859557,RAISE
0.1131,0.0871,8.299130657000001,2.541273372,10.53390403,0.524698365,25.6001,19.2001,0.75875294,0.91206568,0.980731205,0.652179081,8.807385331,10.24414938,RAISE
0.1131,0.0881,8.532476707999999,2.23477337,10.53390403,0.653147414,26.0001,19.5001,0.787849465,0.80479068,1.055542754,0.613503891,8.979431382000001,10.43736948,RAISE
0.1331,0.0891,8.888172529,2.001427318,10.53390403,0.763610022,26.4001,19.8001,0.8100013709999999,0.727119561,1.127169803,0.588993741,9.288457993,10.77918758,RAISE
0.1531,0.0901,9.146130427,1.645731497,10.53390403,0.8881833929999999,26.8001,20.1001,0.843768133,0.606626024,1.191496405,0.541612293,9.475276726,10.97008614,RAISE
0.1531,0.0911,9.391179555,1.387773599,10.53390403,1.111497282,27.2001,20.4001,0.86825648,0.51634076,1.369667662,0.5321039120000001,9.668734275,11.29657232,RAISE
0.1521,0.0921,9.574366025,1.142724472,10.53390403,1.353416661,27.6001,20.7001,0.8915193770000001,0.430373565,1.568603444,0.528907471,9.802910919,11.58670115,RAISE
0.1511,0.0931,10.00968766,0.959538001,10.53390403,1.675708583,28.0001,21.0001,0.908909555,0.3660583,1.858737733,0.554776697,10.20159526,12.24336214,RAISE
0.1501,0.0941,10.53896769,0.5242163710000001,10.53390403,2.086355651,28.4001,21.3001,0.950235319,0.21349573,2.193103516,0.545368568,10.64381096,12.94366235,RAISE
0.1491,0.0951,1.999260527,-0.005063664,10.53390403,4.020846457,28.8001,21.6001,1.000480702,0.028047718,4.034870316,0.820997922,1.998247794,6.047141969,HOLD
0.1481,0.0951,2.634026499,8.534643499,10.53390403,-78.96497162,28.8001,21.6001,0.189792932,3.016745225,-77.45659901,-13.98294719,4.340955199,-71.6072712,RAISE
0.1471,0.0961,2.933409474,7.899877527999999,10.53390403,0.061725519,29.2001,21.9001,0.250052259,2.794377135,1.4589140859999998,1.688971385,4.51338498,7.369487632999999,RAISE
0.1461,0.0971,3.0585891110000003,7.600494552000001,10.53390403,0.074264682,29.6001,22.2001,0.278473154,2.689393093,1.418961229,1.628488792,4.5786880210000005,7.342345797,RAISE
0.1451,0.0981,3.071954599,7.475314915,10.53390403,0.08048395,30.0001,22.5001,0.290356653,2.64538022,1.40317406,1.603324922,4.567017582,7.292881752,RAISE
0.1441,0.0991,3.445111385,7.461949427,10.53390403,0.0821893029999999,30.4001,22.8001,0.291625459,2.640502299,1.402440453,1.60073924,4.93750127,7.660192873,RAISE
0.1441,0.1001,3.49102415,7.088792641,10.53390403,0.092338106,30.8001,23.1001,0.3270498169999999,2.509897424,1.3472868180000002,1.524406076,4.908782678,7.511018208999999,RAISE
0.1441,0.1011,4.044232688999999,7.042879876000001,10.53390403,0.0984941819999999,31.2001,23.4001,0.331408388,2.493827957,1.34540816,1.51599561,5.452808664,8.045130803,RAISE
0.1441,0.1021,4.693257315,6.489671337000001,10.53390403,0.114845994,31.6001,23.7001,0.38392534,2.300204968,1.264948478,1.40309218,5.991191582000001,8.406242544,RAISE
0.1441,0.1031,5.561784838,5.840646711000001,10.53390403,0.14463775,32.0001,24.0001,0.4455382639999999,2.073046349,1.181160924,1.272755359,6.72991418,8.947598279,RAISE
0.1441,0.1041,6.05340256,4.972119188,10.53390403,0.190450993,32.4001,24.3001,0.527988942,1.769061716,1.074981851,1.099527228,7.047826398,9.007339106,RAISE
0.1441,0.1051,6.546489361,4.480501466000001,10.53390403,0.2434938639999999,32.8001,24.6001,0.574658982,1.5969955130000002,1.041991621,1.0068960809999998,7.442589654,9.283079031,RAISE
0.1441,0.1061,6.679130313,3.987414665,10.53390403,0.29222128,33.2001,24.9001,0.621468484,1.424415133,1.004428846,0.913093336,7.476613246,9.193249659,RAISE
0.1441,0.1071,6.945248978,3.854773713,10.53390403,0.335010571,33.6001,25.2001,0.634060297,1.3779908,1.024005971,0.8937965940000001,7.716203721,9.429205091,RAISE
0.1441,0.1081,7.27448092,3.588655048,10.53390403,0.360345353,34.0001,25.5001,0.659323358,1.284849267,1.002769986,0.8429786309999999,7.99221193,9.637406549,RAISE
0.1441,0.1091,7.841580194,3.2594231060000003,10.53390403,0.405415445,34.4001,25.8001,0.690577862,1.169618087,0.990224489,0.7828539409999999,8.493464815,10.06849835,RAISE
0.1441,0.1101,7.956485885,2.692323832,10.53390403,0.481163687,34.8001,26.1001,0.7444134840000001,0.971133341,0.966730358,0.6789127420000001,8.494950651,9.94724768,RAISE
0.1441,0.1111,8.697760642999999,2.577418141,10.53390403,0.591049694,35.2001,26.4001,0.755321661,0.930916349,1.056507869,0.6767597479999999,9.213244271,10.73521031,RAISE
0.1441,0.1121,9.471376479,1.836143383,10.53390403,0.674920418,35.6001,26.7001,0.825692034,0.671470184,1.01065551,0.537866194,9.838605156,11.18499576,RAISE
0.1641,0.1131,10.00640588,1.062527547,10.53390403,1.031659789,36.0001,27.0001,0.899132597,0.404704641,1.23401211,0.4491547429999999,10.21891139,11.65527582,RAISE
0.1841,0.1141,4.654947994,0.527498146,10.53390403,1.883509921,36.4001,27.3001,0.949923775,0.221444351,1.994232097,0.509568595,4.760447623,6.865401895,RAISE
0.1841,0.1151,4.883364989,5.8789560320000005,10.53390403,1.7649153969999998,36.8001,27.6001,0.4419015,2.094454611,2.812142703,1.609655846,6.059156195,9.918526204,RAISE
0.1831,0.1161,5.18837366,5.650539037000001,10.53390403,0.1661303459999999,37.2001,27.9001,0.4635854829999999,2.014308663,1.173284677,1.241811267,6.318481467000001,8.498920476,RAISE
0.1821,0.1171,5.634493317,5.345530366,10.53390403,0.1836417239999999,37.6001,28.2001,0.4925404339999999,1.907355628,1.137319538,1.181141722,6.70359939,8.794596742000001,RAISE
0.1811,0.1181,6.08385067,4.899410709,10.53390403,0.210811386,38.0001,28.5001,0.534891271,1.751013748,1.08631826,1.092770526,7.0637328120000005,9.025557946,RAISE
0.1801,0.1191,6.870249381,4.450053356000001,10.53390403,0.248350303,38.4001,28.8001,0.577549468,1.593538675,1.04511964,1.005793265,7.760260052,9.60214903,RAISE
0.1791,0.1201,7.652384097,3.663654645,10.53390403,0.308771551,38.8001,29.1001,0.652203529,1.318099126,0.967821114,0.8526137859999999,8.385115026,10.0119857,RAISE
0.1781,0.1211,8.520253474,2.881519929,10.53390403,0.417745931,39.2001,29.4001,0.7264528020000001,1.044151975,0.939821919,0.710040371,9.09655746,10.55845537,RAISE
0.1781,0.1221,8.768563866000001,2.013650552,10.53390403,0.5913721710000001,39.6001,29.7001,0.8088410009999999,0.740397693,0.961571018,0.56251305,9.171293976,10.50306384,RAISE
0.1781,0.1231,9.452374446,1.76534016,10.53390403,0.87091217,40.0001,30.0001,0.832413495,0.6534890560000001,1.197656698,0.566275868,9.805442478,11.3298437,RAISE
0.1781,0.1241,9.883163638,1.08152958,10.53390403,1.070884202,40.4001,30.3001,0.8973287040000001,0.4141553529999999,1.277961879,0.462670052,10.09946955,11.58450911,RAISE
0.1781,0.1251,0.383212989,0.650740389,10.53390403,1.827627061,40.8001,30.6001,0.938224196,0.263379136,1.959316629,0.5235528939999999,0.5133610670000001,2.604367264,RAISE
0.1781,0.1261,0.406896935,10.15069104,10.53390403,0.117777533,41.2001,30.9001,0.036379009,3.588361864,1.911958465,2.176572625,2.437035143,6.14317454,RAISE
0.1781,0.1271,0.874418076,10.12700709,10.53390403,0.008017128,41.6001,31.2001,0.038627363,3.580072482,1.798053369,2.149646915,2.899819494,6.487909104,RAISE
0.1781,0.1281,0.935600074,9.659485951,10.53390403,0.017269033,42.0001,31.5001,0.083009877,3.416440083,1.725489074,2.053317856,2.867497264,6.30120638,RAISE
0.1781,0.1291,1.1736029959999998,9.598303952,10.53390403,0.019371633,42.4001,31.8001,0.08881798,3.3950263830000003,1.716884825,2.040890157,3.093263786,6.507661803,RAISE
0.1781,0.1301,2.020055847,9.36030103,10.53390403,0.024454383,42.8001,32.1001,0.11141197,3.311725361,1.6803170630000002,1.991926093,3.892116053,7.228295797,RAISE
0.1781,0.1311,2.533877877,8.513848179,10.53390403,0.043162198,43.2001,32.4001,0.191767064,3.0154668630000003,1.550895629,1.817912557,4.236647513,7.295276573,RAISE
0.1781,0.1321,2.9960925510000003,8.000026149,10.53390403,0.05952368,43.6001,32.7001,0.2405449939999999,2.835629152,1.477338256,1.713282227,4.596097781,7.491250612999999,RAISE
0.1781,0.1331,3.223032879,7.537811475,10.53390403,0.074902069,44.0001,33.0001,0.284423756,2.673854016,1.411829077,1.619292824,4.730595173999999,7.479351258999999,RAISE
0.1781,0.1341,3.244315908,7.310871147,10.53390403,0.08551641,44.4001,33.3001,0.305967557,2.594424901,1.382728861,1.573758223,4.706490137,7.386431449,RAISE
0.1781,0.1351,4.068073416,7.289588117999999,10.53390403,0.0887531959999999,44.8001,33.6001,0.307987988,2.586975841,1.382241117,1.569936144,5.52599104,8.201720077000001,RAISE
0.1781,0.1361,4.720565849,6.46583061,10.53390403,0.111613259,45.2001,33.9001,0.3861885779999999,2.298660714,1.260943616,1.40151908,6.013731971,8.424005944,RAISE
0.1781,0.1371,4.750626055,5.813338177,10.53390403,0.14601576,45.6001,34.2001,0.448130706,2.070288362,1.181159941,1.271376169,5.91329369,8.129597812,RAISE
0.1781,0.1381,4.793137678,5.783277971,10.53390403,0.163438834,46.0001,34.5001,0.4509843679999999,2.05976729,1.193322479,1.268548141,5.949793272000001,8.172999396,RAISE
0.1981,0.1391,4.794128271,5.740766347999999,10.53390403,0.165758509,46.4001,34.8001,0.455020063,2.048888222,1.19020262,1.262484635,5.942281541,8.156928271,RAISE
0.2181,0.1401,5.057721775,5.739775755,10.53390403,0.167020498,46.8001,35.1001,0.455114102,2.052541514,1.193291255,1.264929008,6.205676926000001,8.425238938,RAISE
0.2181,0.1411,5.532750181,5.476182251,10.53390403,0.176234124,47.2001,35.4001,0.480137446,1.960283788,1.156376018,1.211417098,6.627986631000001,8.764504543,RAISE
0.2171,0.1421,6.414915784,5.001153845,10.53390403,0.202065962,47.6001,35.7001,0.525232636,1.793823846,1.098977885,1.1167075,7.415146553,9.411036361,RAISE
0.2161,0.1431,7.038362912999999,4.118988242,10.53390403,0.25653743,48.0001,36.0001,0.608977998,1.484865885,0.998970372,0.942227017,7.862160561,9.603563876,RAISE
0.2151,0.1441,8.031740819,3.4955411130000003,10.53390403,0.341752027,48.4001,36.3001,0.66816281,1.26645939,0.974981722,0.828226039,8.730849042000001,10.33906046,RAISE
0.2141,0.1451,8.871512868,2.502163207,10.53390403,0.45954206,48.8001,36.6001,0.76246573,0.918577122,0.918830621,0.643054685,9.371945509,10.75006469,RAISE
0.2141,0.1461,9.467852052,1.662391158,10.53390403,0.7091074509999999,49.2001,36.9001,0.842186605,0.624656905,1.021435904,0.516615633,9.800330284,11.13409464,RAISE
0.2141,0.1471,10.09985658,1.066051974,10.53390403,1.139064294,49.6001,37.2001,0.8987980170000001,0.415938191,1.347033389,0.4773757729999999,10.31306697,11.86806946,RAISE
0.2141,0.1481,11.06267909,0.4340474479999999,10.53390403,1.894815042,50.0001,37.5001,0.958795196,0.194736607,1.992183345,0.495804972,11.14948858,13.23904023,RAISE
0.2141,0.1491,4.616437154,-0.528775067,10.53390403,5.097451505,50.4001,37.8001,1.050197445,-0.142251273,5.026325868,0.934139537,4.510682141,9.465882372,RAISE
0.2141,0.0001,5.464372125,5.917466872,10.53390403,-1.746087305,50.8001,38.1001,0.438245606,2.113933405,-0.689120602,0.919142582,6.647865499,7.0157116,RAISE
0.2141,0.0011,6.397616757000001,5.069531901,10.53390403,0.184686192,51.2001,38.4001,0.5187414,1.817156165,1.093264275,1.127230938,7.411523137,9.413365495,RAISE
